CustomerID,R,F,M,RFMSegment,RFMScore,CustomerGroup
3115,16012.0,2,1,1,211,4,Gold
3116,16013.0,1,1,1,111,3,Gold
3117,16014.0,2,1,2,212,5,Gold
3118,16015.0,1,1,3,113,5,Gold
3119,16016.0,1,1,2,112,4,Gold
3120,16017.0,2,2,2,222,6,Sliver
3121,16018.0,2,2,3,223,7,Sliver
3122,16019.0,2,1,1,211,4,Gold
3123,16020.0,1,3,2,132,6,Sliver
3124,16021.0,4,2,3,423,9,Bronze
3125,16022.0,3,2,3,323,8,Sliver
3126,16023.0,2,2,3,223,7,Sliver
3127,16024.0,1,2,3,123,6,Sliver
3128,16025.0,2,3,3,233,8,Sliver
3129,16026.0,2,3,4,234,9,Bronze
3130,16027.0,2,3,2,232,7,Sliver
3131,16028.0,4,4,4,444,12,Bronze
3132,16029.0,2,1,1,211,4,Gold
3133,16030.0,3,3,3,333,9,Bronze
3134,16031.0,2,2,3,223,7,Sliver
3135,16032.0,4,1,2,412,7,Sliver
3136,16033.0,1,1,1,111,3,Gold
3137,16034.0,3,2,2,322,7,Sliver
3138,16035.0,4,3,4,434,11,Bronze
3139,16036.0,2,1,1,211,4,Gold
3140,16037.0,3,2,2,322,7,Sliver
3141,16038.0,1,3,3,133,7,Sliver
3142,16039.0,4,3,3,433,10,Bronze
3143,16040.0,2,2,1,221,5,Gold
3144,16041.0,2,4,1,241,7,Sliver
3145,16042.0,1,2,1,121,4,Gold
3146,16043.0,2,2,2,222,6,Sliver
3147,16044.0,4,4,3,443,11,Bronze
3148,16045.0,3,1,1,311,5,Gold
3149,16046.0,4,3,4,434,11,Bronze
3150,16048.0,3,3,3,333,9,Bronze
3151,16049.0,2,1,2,212,5,Gold
3152,16050.0,3,3,4,334,10,Bronze
3153,16051.0,4,4,4,444,12,Bronze
3154,16052.0,2,3,3,233,8,Sliver
3155,16053.0,2,1,1,211,4,Gold
3156,16054.0,3,2,2,322,7,Sliver
3157,16055.0,3,4,4,344,11,Bronze
3158,16056.0,2,2,3,223,7,Sliver
3159,16057.0,1,1,1,111,3,Gold
3160,16058.0,4,4,4,444,12,Bronze
3161,16059.0,2,1,1,211,4,Gold
3162,16060.0,4,3,3,433,10,Bronze
3163,16061.0,4,4,4,444,12,Bronze
3164,16062.0,1,1,1,111,3,Gold
3165,16063.0,3,3,3,333,9,Bronze
3166,16064.0,4,4,4,444,12,Bronze
3167,16065.0,3,1,2,312,6,Sliver
3168,16066.0,1,2,2,122,5,Gold
3169,16067.0,4,2,1,421,7,Sliver
3170,16068.0,4,3,4,434,11,Bronze
3171,16069.0,4,3,3,433,10,Bronze
3172,16070.0,1,3,2,132,6,Sliver
3173,16071.0,2,2,2,222,6,Sliver
3174,16072.0,3,1,1,311,5,Gold
3175,16073.0,3,4,4,344,11,Bronze
3176,16074.0,4,3,4,434,11,Bronze
3177,16075.0,4,3,3,433,10,Bronze
3178,16076.0,1,2,1,121,4,Gold
3179,16077.0,4,4,1,441,9,Bronze
3180,16078.0,3,3,3,333,9,Bronze
3181,16079.0,1,3,2,132,6,Sliver
3182,16080.0,2,3,3,233,8,Sliver
3183,16081.0,2,1,1,211,4,Gold
3184,16082.0,4,4,4,444,12,Bronze
3185,16083.0,3,2,1,321,6,Sliver
3186,16084.0,3,3,3,333,9,Bronze
3187,16085.0,1,1,1,111,3,Gold
3188,16086.0,2,2,1,221,5,Gold
3189,16087.0,4,4,2,442,10,Bronze
3190,16088.0,4,4,2,442,10,Bronze
3191,16089.0,4,3,4,434,11,Bronze
3192,16090.0,4,4,4,444,12,Bronze
3193,16091.0,3,4,4,344,11,Bronze
3194,16092.0,3,2,2,322,7,Sliver
3195,16093.0,3,4,4,344,11,Bronze
3196,16094.0,1,1,1,111,3,Gold
3197,16095.0,4,3,3,433,10,Bronze
3198,16096.0,3,2,2,322,7,Sliver
3199,16097.0,3,4,4,344,11,Bronze
3200,16098.0,2,1,1,211,4,Gold
3201,16099.0,2,2,2,222,6,Sliver
3202,16100.0,4,3,3,433,10,Bronze
3203,16101.0,2,1,1,211,4,Gold
3204,16102.0,2,2,2,222,6,Sliver
3205,16103.0,1,1,1,111,3,Gold
3206,16104.0,2,1,1,211,4,Gold
3207,16105.0,3,2,1,321,6,Sliver
3208,16106.0,2,4,4,244,10,Bronze
3209,16107.0,1,3,1,131,5,Gold
3210,16108.0,2,2,1,221,5,Gold
3211,16109.0,3,3,2,332,8,Sliver
3212,16110.0,2,1,2,212,5,Gold
3213,16111.0,4,2,3,423,9,Bronze
3214,16112.0,3,4,4,344,11,Bronze
3215,16113.0,3,3,4,334,10,Bronze
3216,16114.0,3,4,4,344,11,Bronze
3217,16115.0,1,1,1,111,3,Gold
3218,16116.0,3,3,3,333,9,Bronze
3219,16117.0,3,2,3,323,8,Sliver
3220,16118.0,4,3,1,431,8,Sliver
3221,16119.0,1,2,2,122,5,Gold
3222,16120.0,2,2,1,221,5,Gold
3223,16121.0,2,1,2,212,5,Gold
3224,16122.0,2,2,2,222,6,Sliver
3225,16123.0,2,4,4,244,10,Bronze
3226,16124.0,3,2,2,322,7,Sliver
3227,16125.0,3,1,1,311,5,Gold
3228,16126.0,2,1,1,211,4,Gold
3229,16127.0,2,2,3,223,7,Sliver
3230,16128.0,1,1,1,111,3,Gold
3231,16129.0,4,2,2,422,8,Sliver
3232,16130.0,4,2,2,422,8,Sliver
3233,16131.0,2,1,1,211,4,Gold
3234,16132.0,4,4,3,443,11,Bronze
3235,16133.0,1,1,1,111,3,Gold
3236,16134.0,1,2,2,122,5,Gold
3237,16135.0,3,3,3,333,9,Bronze
3238,16136.0,2,3,2,232,7,Sliver
3239,16137.0,4,3,3,433,10,Bronze
3240,16138.0,3,3,2,332,8,Sliver
3241,16139.0,1,2,2,122,5,Gold
3242,16140.0,2,2,2,222,6,Sliver
3243,16141.0,2,3,2,232,7,Sliver
3244,16142.0,3,3,3,333,9,Bronze
3245,16143.0,1,1,1,111,3,Gold
3246,16144.0,3,4,4,344,11,Bronze
3247,16145.0,1,1,1,111,3,Gold
3248,16146.0,3,3,2,332,8,Sliver
3249,16147.0,3,2,1,321,6,Sliver
3250,16148.0,3,4,3,343,10,Bronze
3251,16149.0,1,3,3,133,7,Sliver
3252,16150.0,2,1,1,211,4,Gold
3253,16152.0,3,3,2,332,8,Sliver
3254,16153.0,2,1,1,211,4,Gold
3255,16155.0,3,3,3,333,9,Bronze
3256,16156.0,1,1,1,111,3,Gold
3257,16157.0,1,4,3,143,8,Sliver
3258,16158.0,4,3,3,433,10,Bronze
3259,16159.0,3,3,2,332,8,Sliver
3260,16160.0,2,4,2,242,8,Sliver
3261,16161.0,1,1,1,111,3,Gold
3262,16162.0,3,4,4,344,11,Bronze
3263,16163.0,3,2,1,321,6,Sliver
3264,16164.0,1,3,3,133,7,Sliver
3265,16165.0,4,4,4,444,12,Bronze
3266,16166.0,4,3,3,433,10,Bronze
3267,16167.0,4,2,2,422,8,Sliver
3268,16168.0,1,1,1,111,3,Gold
3269,16169.0,1,2,2,122,5,Gold
3270,16170.0,2,1,1,211,4,Gold
3271,16171.0,2,4,4,244,10,Bronze
3272,16172.0,2,2,2,222,6,Sliver
3273,16173.0,1,2,2,122,5,Gold
3274,16174.0,3,2,1,321,6,Sliver
3275,16175.0,2,2,2,222,6,Sliver
3276,16176.0,4,2,2,422,8,Sliver
3277,16177.0,2,2,1,221,5,Gold
3278,16178.0,3,3,3,333,9,Bronze
3279,16179.0,2,4,4,244,10,Bronze
3280,16180.0,3,1,1,311,5,Gold
3281,16181.0,2,4,4,244,10,Bronze
3282,16182.0,2,3,1,231,6,Sliver
3283,16183.0,2,3,2,232,7,Sliver
3284,16184.0,2,3,2,232,7,Sliver
3285,16185.0,1,3,3,133,7,Sliver
3286,16186.0,1,1,1,111,3,Gold
3287,16187.0,2,1,1,211,4,Gold
3288,16188.0,2,2,2,222,6,Sliver
3289,16189.0,1,4,4,144,9,Bronze
3290,16190.0,2,2,1,221,5,Gold
3291,16191.0,1,1,1,111,3,Gold
3292,16192.0,4,4,3,443,11,Bronze
3293,16193.0,3,3,3,333,9,Bronze
3294,16194.0,3,4,4,344,11,Bronze
3295,16195.0,4,4,4,444,12,Bronze
3296,16196.0,4,4,4,444,12,Bronze
3297,16197.0,4,2,2,422,8,Sliver
3298,16198.0,2,3,2,232,7,Sliver
3299,16199.0,4,4,2,442,10,Bronze
3300,16200.0,1,1,1,111,3,Gold
3301,16201.0,1,2,2,122,5,Gold
3302,16202.0,3,2,1,321,6,Sliver
3303,16203.0,2,2,2,222,6,Sliver
3304,16204.0,1,2,2,122,5,Gold
3305,16205.0,2,1,2,212,5,Gold
3306,16206.0,2,1,1,211,4,Gold
3307,16207.0,1,4,3,143,8,Sliver
3308,16208.0,2,1,1,211,4,Gold
3309,16209.0,2,2,1,221,5,Gold
3310,16210.0,1,1,1,111,3,Gold
3311,16211.0,2,3,2,232,7,Sliver
3312,16212.0,1,2,2,122,5,Gold
3313,16213.0,2,4,4,244,10,Bronze
3314,16214.0,3,2,2,322,7,Sliver
3315,16215.0,2,4,4,244,10,Bronze
3316,16216.0,3,3,2,332,8,Sliver
3317,16217.0,3,4,4,344,11,Bronze
3318,16218.0,2,2,1,221,5,Gold
3319,16219.0,4,4,4,444,12,Bronze
3320,16221.0,2,1,2,212,5,Gold
3321,16222.0,3,1,2,312,6,Sliver
3322,16223.0,3,2,2,322,7,Sliver
3323,16224.0,2,2,2,222,6,Sliver
3324,16225.0,2,1,1,211,4,Gold
3325,16226.0,3,3,3,333,9,Bronze
3326,16227.0,3,3,2,332,8,Sliver
3327,16228.0,4,2,2,422,8,Sliver
3328,16229.0,2,1,1,211,4,Gold
3329,16230.0,3,3,3,333,9,Bronze
3330,16231.0,3,2,2,322,7,Sliver
3331,16232.0,2,2,1,221,5,Gold
3332,16233.0,2,2,2,222,6,Sliver
3333,16234.0,4,4,3,443,11,Bronze
3334,16235.0,2,2,2,222,6,Sliver
3335,16236.0,2,4,3,243,9,Bronze
3336,16237.0,4,4,4,444,12,Bronze
3337,16238.0,4,4,4,444,12,Bronze
3338,16239.0,2,3,2,232,7,Sliver
3339,16240.0,1,2,1,121,4,Gold
3340,16241.0,1,1,1,111,3,Gold
3341,16242.0,1,1,1,111,3,Gold
3342,16243.0,2,3,3,233,8,Sliver
3343,16244.0,3,2,2,322,7,Sliver
3344,16245.0,1,2,2,122,5,Gold
3345,16246.0,4,2,3,423,9,Bronze
3346,16247.0,3,4,4,344,11,Bronze
3347,16248.0,2,4,4,244,10,Bronze
3348,16249.0,2,2,2,222,6,Sliver
3349,16250.0,3,3,3,333,9,Bronze
3350,16251.0,4,4,4,444,12,Bronze
3351,16252.0,4,3,4,434,11,Bronze
3352,16253.0,2,1,1,211,4,Gold
3353,16254.0,3,2,2,322,7,Sliver
3354,16255.0,1,1,1,111,3,Gold
3355,16256.0,3,3,2,332,8,Sliver
3356,16257.0,3,4,4,344,11,Bronze
3357,16258.0,2,1,1,211,4,Gold
3358,16259.0,4,2,3,423,9,Bronze
3359,16260.0,2,4,2,242,8,Sliver
3360,16261.0,1,1,2,112,4,Gold
3361,16262.0,3,3,3,333,9,Bronze
3362,16263.0,4,3,3,433,10,Bronze
3363,16264.0,4,2,3,423,9,Bronze
3364,16265.0,1,1,1,111,3,Gold
3365,16266.0,2,2,2,222,6,Sliver
3366,16267.0,4,4,4,444,12,Bronze
3367,16268.0,2,3,3,233,8,Sliver
3368,16269.0,4,2,3,423,9,Bronze
3369,16270.0,3,2,2,322,7,Sliver
3370,16271.0,1,1,1,111,3,Gold
3371,16272.0,3,3,3,333,9,Bronze
3372,16273.0,4,4,4,444,12,Bronze
3373,16274.0,3,2,3,323,8,Sliver
3374,16275.0,3,2,2,322,7,Sliver
3375,16276.0,3,3,1,331,7,Sliver
3376,16277.0,4,3,4,434,11,Bronze
3377,16278.0,3,2,2,322,7,Sliver
3378,16279.0,1,1,1,111,3,Gold
3379,16280.0,4,4,4,444,12,Bronze
3380,16281.0,2,3,1,231,6,Sliver
3381,16282.0,3,3,2,332,8,Sliver
3382,16283.0,1,1,1,111,3,Gold
3383,16284.0,2,2,2,222,6,Sliver
3384,16285.0,4,3,4,434,11,Bronze
3385,16286.0,4,4,4,444,12,Bronze
3386,16287.0,3,3,2,332,8,Sliver
3387,16288.0,4,4,4,444,12,Bronze
3388,16289.0,4,3,4,434,11,Bronze
3389,16290.0,4,2,2,422,8,Sliver
3390,16292.0,3,2,2,322,7,Sliver
3391,16293.0,1,1,1,111,3,Gold
3392,16294.0,4,4,4,444,12,Bronze
3393,16295.0,1,2,2,122,5,Gold
3394,16296.0,4,2,2,422,8,Sliver
3395,16297.0,3,4,4,344,11,Bronze
3396,16298.0,1,3,2,132,6,Sliver
3397,16299.0,4,4,4,444,12,Bronze
3398,16300.0,4,1,2,412,7,Sliver
3399,16301.0,4,4,4,444,12,Bronze
3400,16302.0,3,4,4,344,11,Bronze
3401,16303.0,1,1,1,111,3,Gold
3402,16304.0,4,3,3,433,10,Bronze
3403,16305.0,3,3,3,333,9,Bronze
3404,16306.0,3,2,2,322,7,Sliver
3405,16307.0,4,2,2,422,8,Sliver
3406,16308.0,2,4,1,241,7,Sliver
3407,16309.0,3,3,3,333,9,Bronze
3408,16310.0,4,3,3,433,10,Bronze
3409,16311.0,1,3,3,133,7,Sliver
3410,16312.0,4,4,4,444,12,Bronze
3411,16313.0,1,4,4,144,9,Bronze
3412,16314.0,4,2,2,422,8,Sliver
3413,16315.0,3,3,3,333,9,Bronze
3414,16316.0,2,1,1,211,4,Gold
3415,16317.0,3,2,1,321,6,Sliver
3416,16318.0,2,4,4,244,10,Bronze
3417,16319.0,3,4,3,343,10,Bronze
3418,16322.0,1,3,4,134,8,Sliver
3419,16323.0,3,4,3,343,10,Bronze
3420,16324.0,3,2,3,323,8,Sliver
3421,16325.0,2,1,1,211,4,Gold
3422,16326.0,1,1,1,111,3,Gold
3423,16327.0,1,1,1,111,3,Gold
3424,16328.0,4,4,4,444,12,Bronze
3425,16329.0,4,2,2,422,8,Sliver
3426,16330.0,1,2,3,123,6,Sliver
3427,16331.0,4,3,2,432,9,Bronze
3428,16332.0,2,1,2,212,5,Gold
3429,16333.0,1,3,1,131,5,Gold
3430,16334.0,4,2,4,424,10,Bronze
3431,16335.0,4,1,1,411,6,Sliver
3432,16336.0,4,2,1,421,7,Sliver
3433,16337.0,2,4,4,244,10,Bronze
3434,16338.0,3,4,4,344,11,Bronze
3435,16339.0,3,4,4,344,11,Bronze
3436,16340.0,3,1,2,312,6,Sliver
3437,16341.0,1,1,1,111,3,Gold
3438,16342.0,2,4,4,244,10,Bronze
3439,16343.0,1,2,3,123,6,Sliver
3440,16344.0,3,3,2,332,8,Sliver
3441,16345.0,2,2,2,222,6,Sliver
3442,16346.0,4,4,4,444,12,Bronze
3443,16347.0,1,1,1,111,3,Gold
3444,16348.0,2,1,2,212,5,Gold
3445,16349.0,3,4,4,344,11,Bronze
3446,16350.0,1,2,1,121,4,Gold
3447,16351.0,3,1,1,311,5,Gold
3448,16352.0,1,3,3,133,7,Sliver
3449,16353.0,1,1,1,111,3,Gold
3450,16354.0,2,1,2,212,5,Gold
3451,16355.0,3,3,3,333,9,Bronze
3452,16356.0,3,2,3,323,8,Sliver
3453,16357.0,2,3,2,232,7,Sliver
3454,16358.0,1,1,1,111,3,Gold
3455,16359.0,1,2,1,121,4,Gold
3456,16360.0,1,1,1,111,3,Gold
3457,16361.0,1,2,2,122,5,Gold
3458,16362.0,2,2,2,222,6,Sliver
3459,16363.0,2,4,4,244,10,Bronze
3460,16364.0,1,3,3,133,7,Sliver
3461,16365.0,1,2,1,121,4,Gold
3462,16366.0,1,2,2,122,5,Gold
3463,16367.0,2,1,2,212,5,Gold
3464,16368.0,1,2,3,123,6,Sliver
3465,16369.0,1,1,1,111,3,Gold
3466,16370.0,2,1,2,212,5,Gold
3467,16371.0,4,4,4,444,12,Bronze
3468,16372.0,2,1,2,212,5,Gold
3469,16373.0,4,3,4,434,11,Bronze
3470,16374.0,2,1,2,212,5,Gold
3471,16375.0,4,4,4,444,12,Bronze
3472,16376.0,1,2,2,122,5,Gold
3473,16377.0,3,4,2,342,9,Bronze
3474,16378.0,3,3,3,333,9,Bronze
3475,16379.0,1,2,1,121,4,Gold
3476,16380.0,2,3,2,232,7,Sliver
3477,16381.0,4,2,4,424,10,Bronze
3478,16382.0,4,3,3,433,10,Bronze
3479,16383.0,2,1,1,211,4,Gold
3480,16384.0,2,2,2,222,6,Sliver
3481,16385.0,2,2,2,222,6,Sliver
3482,16386.0,2,1,2,212,5,Gold
3483,16387.0,3,2,2,322,7,Sliver
3484,16388.0,4,4,4,444,12,Bronze
3485,16389.0,2,3,2,232,7,Sliver
3486,16390.0,4,3,3,433,10,Bronze
3487,16391.0,4,1,2,412,7,Sliver
3488,16392.0,3,1,3,313,7,Sliver
3489,16393.0,1,1,1,111,3,Gold
3490,16394.0,2,2,2,222,6,Sliver
3491,16395.0,2,1,1,211,4,Gold
3492,16396.0,4,4,4,444,12,Bronze
3493,16397.0,4,4,4,444,12,Bronze
3494,16398.0,3,2,2,322,7,Sliver
3495,16399.0,1,2,3,123,6,Sliver
3496,16400.0,2,1,1,211,4,Gold
3497,16401.0,1,1,1,111,3,Gold
3498,16402.0,3,2,4,324,9,Bronze
3499,16403.0,3,4,4,344,11,Bronze
3500,16404.0,2,3,3,233,8,Sliver
3501,16405.0,3,4,4,344,11,Bronze
3502,16406.0,1,1,3,113,5,Gold
3503,16407.0,1,1,1,111,3,Gold
3504,16408.0,4,3,4,434,11,Bronze
3505,16409.0,2,1,1,211,4,Gold
3506,16410.0,4,4,4,444,12,Bronze
3507,16411.0,1,1,3,113,5,Gold
3508,16412.0,2,2,3,223,7,Sliver
3509,16413.0,2,2,3,223,7,Sliver
3510,16414.0,1,2,3,123,6,Sliver
3511,16415.0,2,1,3,213,6,Sliver
3512,16416.0,2,1,1,211,4,Gold
3513,16417.0,4,4,4,444,12,Bronze
3514,16418.0,2,1,2,212,5,Gold
3515,16419.0,3,2,2,322,7,Sliver
3516,16420.0,4,4,4,444,12,Bronze
3517,16421.0,3,3,3,333,9,Bronze
3518,16422.0,1,1,1,111,3,Gold
3519,16423.0,1,4,3,143,8,Sliver
3520,16424.0,3,4,3,343,10,Bronze
3521,16425.0,3,3,4,334,10,Bronze
3522,16426.0,1,1,2,112,4,Gold
3523,16427.0,3,4,4,344,11,Bronze
3524,16428.0,4,2,3,423,9,Bronze
3525,16429.0,3,4,4,344,11,Bronze
3526,16430.0,2,3,2,232,7,Sliver
3527,16431.0,3,2,3,323,8,Sliver
3528,16432.0,2,4,4,244,10,Bronze
3529,16433.0,2,3,3,233,8,Sliver
3530,16434.0,2,1,1,211,4,Gold
3531,16435.0,4,2,2,422,8,Sliver
3532,16436.0,4,3,4,434,11,Bronze
3533,16437.0,3,3,4,334,10,Bronze
3534,16438.0,1,2,3,123,6,Sliver
3535,16439.0,4,4,4,444,12,Bronze
3536,16440.0,1,1,1,111,3,Gold
3537,16441.0,2,2,2,222,6,Sliver
3538,16442.0,1,1,2,112,4,Gold
3539,16443.0,4,4,4,444,12,Bronze
3540,16444.0,2,1,1,211,4,Gold
3541,16445.0,2,1,3,213,6,Sliver
3542,16446.0,1,4,1,141,6,Sliver
3543,16447.0,3,2,3,323,8,Sliver
3544,16448.0,3,3,3,333,9,Bronze
3545,16449.0,3,3,3,333,9,Bronze
3546,16450.0,3,3,2,332,8,Sliver
3547,16451.0,2,2,2,222,6,Sliver
3548,16452.0,4,4,3,443,11,Bronze
3549,16453.0,4,4,4,444,12,Bronze
3550,16454.0,2,4,4,244,10,Bronze
3551,16455.0,2,1,1,211,4,Gold
3552,16456.0,3,1,1,311,5,Gold
3553,16457.0,3,4,4,344,11,Bronze
3554,16458.0,1,1,1,111,3,Gold
3555,16459.0,4,4,4,444,12,Bronze
3556,16460.0,2,2,3,223,7,Sliver
3557,16461.0,3,1,2,312,6,Sliver
3558,16462.0,2,4,4,244,10,Bronze
3559,16463.0,1,2,2,122,5,Gold
3560,16464.0,1,1,2,112,4,Gold
3561,16465.0,4,3,3,433,10,Bronze
3562,16466.0,2,1,1,211,4,Gold
3563,16467.0,4,3,1,431,8,Sliver
3564,16468.0,2,3,3,233,8,Sliver
3565,16469.0,1,1,3,113,5,Gold
3566,16470.0,2,1,1,211,4,Gold
3567,16471.0,3,2,2,322,7,Sliver
3568,16472.0,4,3,3,433,10,Bronze
3569,16473.0,3,3,3,333,9,Bronze
3570,16474.0,1,1,2,112,4,Gold
3571,16475.0,2,3,3,233,8,Sliver
3572,16476.0,4,3,3,433,10,Bronze
3573,16477.0,2,1,1,211,4,Gold
3574,16478.0,1,4,3,143,8,Sliver
3575,16479.0,1,3,4,134,8,Sliver
3576,16480.0,2,2,3,223,7,Sliver
3577,16481.0,4,4,3,443,11,Bronze
3578,16482.0,1,4,4,144,9,Bronze
3579,16483.0,3,4,4,344,11,Bronze
3580,16484.0,3,3,3,333,9,Bronze
3581,16485.0,2,1,1,211,4,Gold
3582,16486.0,4,4,4,444,12,Bronze
3583,16487.0,4,3,4,434,11,Bronze
3584,16488.0,2,3,3,233,8,Sliver
3585,16489.0,3,4,4,344,11,Bronze
3586,16490.0,4,4,4,444,12,Bronze
3587,16491.0,2,2,2,222,6,Sliver
3588,16492.0,4,3,3,433,10,Bronze
3589,16493.0,2,2,2,222,6,Sliver
3590,16494.0,3,3,3,333,9,Bronze
3591,16495.0,1,2,3,123,6,Sliver
3592,16496.0,1,1,1,111,3,Gold
3593,16497.0,2,1,1,211,4,Gold
3594,16498.0,3,4,4,344,11,Bronze
3595,16499.0,3,1,1,311,5,Gold
3596,16500.0,1,3,2,132,6,Sliver
3597,16501.0,4,1,2,412,7,Sliver
3598,16502.0,4,3,4,434,11,Bronze
3599,16503.0,3,1,1,311,5,Gold
3600,16504.0,1,2,3,123,6,Sliver
3601,16505.0,2,4,3,243,9,Bronze
3602,16506.0,1,4,4,144,9,Bronze
3603,16507.0,4,3,4,434,11,Bronze
3604,16508.0,4,3,4,434,11,Bronze
3605,16509.0,3,4,3,343,10,Bronze
3606,16510.0,3,2,2,322,7,Sliver
3607,16511.0,1,1,2,112,4,Gold
3608,16513.0,1,3,2,132,6,Sliver
3609,16515.0,2,1,1,211,4,Gold
3610,16516.0,2,4,4,244,10,Bronze
3611,16517.0,3,4,4,344,11,Bronze
3612,16518.0,2,2,2,222,6,Sliver
3613,16519.0,1,3,3,133,7,Sliver
3614,16520.0,3,1,2,312,6,Sliver
3615,16521.0,4,1,2,412,7,Sliver
3616,16522.0,4,4,3,443,11,Bronze
3617,16523.0,1,1,1,111,3,Gold
3618,16524.0,4,2,4,424,10,Bronze
3619,16525.0,1,1,1,111,3,Gold
3620,16526.0,3,3,3,333,9,Bronze
3621,16527.0,2,2,2,222,6,Sliver
3622,16528.0,1,4,4,144,9,Bronze
3623,16529.0,3,2,2,322,7,Sliver
3624,16530.0,4,4,4,444,12,Bronze
3625,16531.0,1,1,1,111,3,Gold
3626,16532.0,1,4,1,141,6,Sliver
3627,16533.0,1,1,2,112,4,Gold
3628,16534.0,4,3,3,433,10,Bronze
3629,16535.0,1,2,2,122,5,Gold
3630,16536.0,3,2,3,323,8,Sliver
3631,16537.0,4,4,4,444,12,Bronze
3632,16538.0,4,3,3,433,10,Bronze
3633,16539.0,1,2,1,121,4,Gold
3634,16540.0,4,3,4,434,11,Bronze
3635,16541.0,4,3,3,433,10,Bronze
3636,16542.0,2,4,4,244,10,Bronze
3637,16543.0,4,4,4,444,12,Bronze
3638,16544.0,4,4,3,443,11,Bronze
3639,16545.0,3,4,3,343,10,Bronze
3640,16546.0,3,2,1,321,6,Sliver
3641,16547.0,4,3,4,434,11,Bronze
3642,16548.0,4,4,4,444,12,Bronze
3643,16549.0,1,1,1,111,3,Gold
3644,16550.0,3,1,1,311,5,Gold
3645,16551.0,2,2,1,221,5,Gold
3646,16552.0,3,4,3,343,10,Bronze
3647,16553.0,3,1,1,311,5,Gold
3648,16554.0,2,1,1,211,4,Gold
3649,16555.0,2,2,2,222,6,Sliver
3650,16556.0,2,1,1,211,4,Gold
3651,16557.0,1,4,4,144,9,Bronze
3652,16558.0,1,1,1,111,3,Gold
3653,16559.0,4,4,4,444,12,Bronze
3654,16560.0,2,1,1,211,4,Gold
3655,16561.0,1,3,3,133,7,Sliver
3656,16562.0,4,3,4,434,11,Bronze
3657,16563.0,2,2,1,221,5,Gold
3658,16564.0,4,4,4,444,12,Bronze
3659,16565.0,3,4,3,343,10,Bronze
3660,16566.0,1,4,3,143,8,Sliver
3661,16567.0,3,3,2,332,8,Sliver
3662,16568.0,4,4,2,442,10,Bronze
3663,16569.0,1,3,2,132,6,Sliver
3664,16570.0,1,1,1,111,3,Gold
3665,16571.0,2,1,1,211,4,Gold
3666,16572.0,3,2,2,322,7,Sliver
3667,16573.0,2,3,3,233,8,Sliver
3668,16574.0,2,2,2,222,6,Sliver
3669,16576.0,4,3,3,433,10,Bronze
3670,16577.0,4,3,3,433,10,Bronze
3671,16578.0,4,4,4,444,12,Bronze
3672,16579.0,4,4,4,444,12,Bronze
3673,16581.0,3,4,4,344,11,Bronze
3674,16582.0,3,4,4,344,11,Bronze
3675,16583.0,3,4,4,344,11,Bronze
3676,16584.0,2,2,1,221,5,Gold
3677,16585.0,4,4,3,443,11,Bronze
3678,16586.0,3,3,2,332,8,Sliver
3679,16587.0,3,4,4,344,11,Bronze
3680,16588.0,4,2,2,422,8,Sliver
3681,16589.0,2,3,3,233,8,Sliver
3682,16590.0,4,3,3,433,10,Bronze
3683,16591.0,2,4,4,244,10,Bronze
3684,16592.0,1,1,1,111,3,Gold
3685,16593.0,2,2,2,222,6,Sliver
3686,16594.0,2,2,4,224,8,Sliver
3687,16595.0,2,1,2,212,5,Gold
3688,16596.0,1,3,3,133,7,Sliver
3689,16597.0,1,4,4,144,9,Bronze
3690,16598.0,3,4,4,344,11,Bronze
3691,16599.0,4,4,4,444,12,Bronze
3692,16600.0,1,1,2,112,4,Gold
3693,16601.0,2,2,3,223,7,Sliver
3694,16602.0,2,3,3,233,8,Sliver
3695,16603.0,2,3,3,233,8,Sliver
3696,16604.0,4,4,3,443,11,Bronze
3697,16605.0,4,4,4,444,12,Bronze
3698,16606.0,4,3,3,433,10,Bronze
3699,16607.0,1,1,1,111,3,Gold
3700,16608.0,4,2,2,422,8,Sliver
3701,16609.0,1,1,1,111,3,Gold
3702,16610.0,3,4,4,344,11,Bronze
3703,16611.0,3,2,2,322,7,Sliver
3704,16612.0,2,1,1,211,4,Gold
3705,16613.0,2,3,3,233,8,Sliver
3706,16614.0,3,3,2,332,8,Sliver
3707,16615.0,4,4,4,444,12,Bronze
3708,16616.0,1,3,3,133,7,Sliver
3709,16617.0,3,4,4,344,11,Bronze
3710,16618.0,2,2,1,221,5,Gold
3711,16619.0,3,2,2,322,7,Sliver
3712,16620.0,1,2,2,122,5,Gold
3713,16621.0,2,3,3,233,8,Sliver
3714,16622.0,4,4,4,444,12,Bronze
3715,16623.0,3,3,2,332,8,Sliver
3716,16624.0,2,3,3,233,8,Sliver
3717,16625.0,3,2,2,322,7,Sliver
3718,16626.0,1,1,1,111,3,Gold
3719,16627.0,2,4,4,244,10,Bronze
3720,16628.0,2,2,1,221,5,Gold
3721,16629.0,2,2,3,223,7,Sliver
3722,16630.0,4,4,4,444,12,Bronze
3723,16631.0,4,2,2,422,8,Sliver
3724,16632.0,4,3,3,433,10,Bronze
3725,16633.0,1,1,1,111,3,Gold
3726,16634.0,3,2,2,322,7,Sliver
3727,16635.0,4,3,3,433,10,Bronze
3728,16636.0,4,2,1,421,7,Sliver
